"vz_int_pfk";"int_vz_maxima";"cam_vz_afe";"ope_qt_horasjan";"ope_qt_horasfev";"ope_qt_horasmar";"ope_qt_horasabr";"ope_qt_horasmai";"ope_qt_horasjun";"ope_qt_horasjul";"ope_qt_horasago";"ope_qt_horasset";"ope_qt_horasout";"ope_qt_horasnov";"ope_qt_horasdez";"ope_qt_diajan";"ope_qt_diafev";"ope_qt_diamar";"ope_qt_diaabr";"ope_qt_diamai";"ope_qt_diajun";"ope_qt_diajul";"ope_qt_diaago";"ope_qt_diaset";"ope_qt_diaout";"ope_qt_dianov";"ope_qt_diadez";"ope_vz_mesjan";"ope_vz_mesfev";"ope_vz_mesmar";"ope_vz_mesabr";"ope_vz_mesmai";"ope_vz_mesjul";"ope_vz_mesjun";"ope_vz_mesago";"ope_vz_mesout";"ope_vz_messet";"ope_vz_mesnov";"ope_vz_mesdez"
"174236";"12.0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174237";"6.0";"1";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174238";"12.0";"1";"2";"2";"1";"1";"1";"1";"1";"1";"2";"2";"2";"2";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174239";"12.0";"1";"3";"3";"2";"2";"2";"2";"2";"2";"3";"3";"3";"3";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174240";"8.0";"1";"2";"2";"1";"1";"1";"1";"1";"1";"2";"2";"2";"2";"30";"28";"30";"30";"30";"30";"30";"30";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174241";"5.0";"1";"10";"10";"0";"0";"0";"0";"0";"0";"10";"10";"10";"10";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174242";"3.0";"1";"6";"6";"6";"0";"0";"0";"0";"0";"7";"7";"7";"7";"30";"28";"31";"0";"0";"0";"0";"0";"30";"30";"30";"31";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174243";"2.0";"1";"24";"24";"24";"24";"24";"24";"24";"24";"24";"24";"24";"24";"30";"28";"30";"30";"31";"30";"30";"31";"30";"31";"30";"31";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174244";"6.0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174245";"12.0";"1";"6";"6";"0";"0";"0";"0";"0";"0";"6";"6";"0";"24";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"0";"6";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174246";"6.0";"1";"3";"3";"0";"0";"0";"0";"0";"0";"3";"3";"3";"3";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174247";"12.0";"1";"3";"3";"0";"0";"0";"0";"0";"0";"3";"3";"3";"3";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174248";"18.0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174249";"3.0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174250";"0.47619047619047605";"1";"6";"6";"0";"0";"0";"0";"0";"0";"6";"6";"6";"6";"30";"28";"0";"0";"0";"0";"0";"0";"30";"31";"30";"31";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174251";"2.5";"1";"10";"10";"0";"0";"0";"0";"0";"0";"10";"10";"10";"10";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174252";"18.0";"1";"6";"6";"0";"0";"0";"0";"0";"0";"6";"6";"6";"6";"30";"28";"0";"0";"0";"0";"0";"0";"30";"31";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174253";"2.0";"1";"3";"3";"0";"0";"0";"0";"0";"0";"3";"3";"3";"3";"20";"20";"0";"0";"0";"0";"0";"0";"20";"20";"20";"20";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174254";"3.0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174255";"0.27027027027027";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"30";"28";"0";"0";"0";"0";"0";"0";"30";"31";"30";"31";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174256";"0.43478260869565205";"1";"6";"6";"0";"0";"0";"0";"0";"0";"6";"6";"6";"6";"31";"28";"0";"0";"0";"0";"0";"0";"30";"31";"30";"31";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174257";"0.303030303030303";"1";"6";"6";"0";"0";"0";"0";"0";"0";"6";"6";"6";"6";"30";"28";"0";"0";"0";"0";"0";"0";"30";"30";"30";"31";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174258";"0.526315789473684";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"31";"28";"0";"0";"0";"0";"0";"0";"30";"31";"30";"31";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174259";"2.0";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"30";"28";"30";"30";"8";"8";"8";"8";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174260";"3.0";"1";"3";"3";"2";"2";"2";"2";"2";"2";"3";"3";"3";"3";"8";"8";"1";"1";"1";"1";"1";"1";"8";"8";"8";"8";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174261";"7.0";"1";"11";"11";"11";"4";"4";"4";"4";"4";"11";"11";"11";"11";"24";"24";"24";"8";"8";"8";"8";"8";"26";"26";"26";"26";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174262";"2.5";"1";"1";"1";"1";"1";"0";"0";"0";"0";"1";"1";"1";"1";"30";"28";"30";"30";"0";"0";"0";"0";"30";"30";"30";"30";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174263";"0.384615384615385";"1";"8";"8";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"31";"28";"0";"0";"0";"0";"0";"0";"30";"31";"30";"31";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
"174264";"56.0";"1";"8";"8";"0";"0";"0";"0";"0";"3";"8";"8";"8";"8";"31";"28";"0";"0";"0";"0";"0";"31";"30";"31";"30";"31";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00"
